cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
255228,1,1,2018-03,2018-07,2018-03,2018-07,2018-03,2018-07,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2018-03,2018-07
255229,1,1,2018-03,2018-07,2018-03,2018-07,2018-03,2018-07,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2018-03,2018-07
255232,1,1,2018-03,2018-07,2018-03,2018-07,2018-03,2018-07,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2018-03,2018-07
255243,1,0,2017-12,,2017-12,,2017-12,,0,0,only_lite,1,,False,False,0.0,2017-12,
255260,5,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
255261,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
255273,3,2,2019-01|2022-03,2016-01|2022-07,2019-01,2016-01,2022-03,2022-07,0,0,both_yes_different_months,1,36.0,False,False,0.0,2019-01|2022-03,2016-01|2022-07
255286,2,0,2021-09|2022-04,,2021-09,,2022-04,,0,0,only_lite,1,,False,False,0.0,2021-09|2022-04,
255287,2,0,2021-09|2022-04,,2021-09,,2022-04,,0,0,only_lite,1,,False,False,0.0,2021-09|2022-04,
255288,4,1,2021-09|2022-01|2022-04,2022-04,2021-09,2022-04,2022-04,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.3333333333333333,2021-09|2022-01,
255290,1,0,2019-06,,2019-06,,2019-06,,0,0,only_lite,1,,False,False,0.0,2019-06,
255293,4,1,2021-09|2022-01|2022-04,2022-04,2021-09,2022-04,2022-04,2022-04,1,1,both_yes_different_months,1,-7.0,True,True,0.3333333333333333,2021-09|2022-01,
255294,2,0,2021-09|2022-04,,2021-09,,2022-04,,0,0,only_lite,1,,False,False,0.0,2021-09|2022-04,
255297,1,0,2020-10,,2020-10,,2020-10,,0,0,only_lite,1,,False,False,0.0,2020-10,
255308,2,2,2019-09|2021-12,2020-09|2022-03,2019-09,2020-09,2021-12,2022-03,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2019-09|2021-12,2020-09|2022-03
255311,1,1,2018-03,2018-07,2018-03,2018-07,2018-03,2018-07,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2018-03,2018-07
255326,1,0,2018-10,,2018-10,,2018-10,,0,0,only_lite,1,,False,False,0.0,2018-10,
255328,1,0,2020-10,,2020-10,,2020-10,,0,0,only_lite,1,,False,False,0.0,2020-10,
255334,0,1,,2016-01,,2016-01,,2016-01,0,0,only_mcr,1,,False,False,0.0,,2016-01
255338,0,1,,2017-01,,2017-01,,2017-01,0,0,only_mcr,1,,False,False,0.0,,2017-01
255342,0,1,,2014-12,,2014-12,,2014-12,0,0,only_mcr,1,,False,False,0.0,,2014-12
255343,1,0,2020-10,,2020-10,,2020-10,,0,0,only_lite,1,,False,False,0.0,2020-10,
255344,0,1,,2016-01,,2016-01,,2016-01,0,0,only_mcr,1,,False,False,0.0,,2016-01
255348,0,1,,2019-11,,2019-11,,2019-11,0,0,only_mcr,1,,False,False,0.0,,2019-11
265001,2,1,2020-08|2023-06,2023-06,2020-08,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-34.0,True,True,0.5,2020-08,
265071,0,1,,2016-02,,2016-02,,2016-02,0,0,only_mcr,1,,False,False,0.0,,2016-02
265118,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265120,0,1,,2016-02,,2016-02,,2016-02,0,0,only_mcr,1,,False,False,0.0,,2016-02
265149,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265182,2,0,2018-08|2024-06,,2018-08,,2024-06,,0,0,only_lite,1,,False,False,0.0,2018-08|2024-06,
265199,3,2,2018-05|2019-04,2016-10|2020-04,2018-05,2016-10,2019-04,2020-04,0,0,both_yes_different_months,1,19.0,False,False,0.0,2018-05|2019-04,2016-10|2020-04
265236,4,0,2017-01|2018-05|2022-12|2024-06,,2017-01,,2024-06,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-05|2022-12|2024-06,
265238,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265258,1,1,2020-02,2020-01,2020-02,2020-01,2020-02,2020-01,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-02,2020-01
265275,3,2,2017-04|2018-06|2023-08,2017-05|2023-08,2017-04,2017-05,2023-08,2023-08,1,2,both_yes_different_months,1,-1.0,True,True,0.25,2017-04|2018-06,2017-05
265285,1,0,2020-01,,2020-01,,2020-01,,0,0,only_lite,1,,False,False,0.0,2020-01,
265303,0,1,,2020-11,,2020-11,,2020-11,0,0,only_mcr,1,,False,False,0.0,,2020-11
265307,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
265309,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
265312,2,1,2018-12|2023-06,2023-05,2018-12,2023-05,2023-06,2023-05,0,1,both_yes_different_months,1,-53.0,False,True,0.0,2018-12|2023-06,2023-05
265320,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
265321,1,0,2023-03,,2023-03,,2023-03,,0,0,only_lite,1,,False,False,0.0,2023-03,
265330,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265331,1,1,2020-03,2020-02,2020-03,2020-02,2020-03,2020-02,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-03,2020-02
265336,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265338,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
265339,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265347,1,1,2021-08,2016-08,2021-08,2016-08,2021-08,2016-08,0,0,both_yes_different_months,1,60.0,False,False,0.0,2021-08,2016-08
265348,2,1,2018-07|2021-10,2021-10,2018-07,2021-10,2021-10,2021-10,1,1,both_yes_different_months,1,-39.0,True,True,0.5,2018-07,
265349,4,2,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01,2017-01,2017-03,2021-08,2019-01,1,2,both_yes_different_months,1,-2.0,True,True,0.2,2017-01|2017-02|2021-08,2017-03
265351,0,1,,2020-11,,2020-11,,2020-11,0,0,only_mcr,1,,False,False,0.0,,2020-11
265352,5,1,2018-02|2018-05|2018-12|2020-10|2023-05,2023-05,2018-02,2023-05,2023-05,2023-05,1,1,both_yes_different_months,1,-63.0,True,True,0.2,2018-02|2018-05|2018-12|2020-10,
265358,3,2,2018-06|2020-06|2022-04,2018-06|2022-04,2018-06,2018-06,2022-04,2022-04,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265362,3,2,2018-06|2020-06|2022-04,2018-06|2022-04,2018-06,2018-06,2022-04,2022-04,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265365,1,0,2021-11,,2021-11,,2021-11,,0,0,only_lite,1,,False,False,0.0,2021-11,
265366,0,1,,2017-04,,2017-04,,2017-04,0,0,only_mcr,1,,False,False,0.0,,2017-04
265368,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
265369,0,1,,2022-11,,2022-11,,2022-11,0,0,only_mcr,1,,False,False,0.0,,2022-11
265378,2,0,2019-03|2020-06,,2019-03,,2020-06,,0,0,only_lite,1,,False,False,0.0,2019-03|2020-06,
265388,0,2,,2016-12|2020-04,,2016-12,,2020-04,0,0,only_mcr,1,,False,False,0.0,,2016-12|2020-04
265389,2,0,2019-12|2022-12,,2019-12,,2022-12,,0,0,only_lite,1,,False,False,0.0,2019-12|2022-12,
265395,2,0,2024-05|2024-07,,2024-05,,2024-07,,0,0,only_lite,1,,False,False,0.0,2024-05|2024-07,
265398,1,0,2023-04,,2023-04,,2023-04,,0,0,only_lite,1,,False,False,0.0,2023-04,
265401,2,1,2019-08|2022-09,2022-09,2019-08,2022-09,2022-09,2022-09,1,1,both_yes_different_months,1,-37.0,True,True,0.5,2019-08,
265402,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265409,1,0,2022-08,,2022-08,,2022-08,,0,0,only_lite,1,,False,False,0.0,2022-08,
265410,2,1,2018-06|2020-06,2018-06,2018-06,2018-06,2020-06,2018-06,1,1,both_yes_different_months,1,0.0,True,True,0.5,2020-06,
265419,2,0,2018-12|2024-06,,2018-12,,2024-06,,0,0,only_lite,1,,False,False,0.0,2018-12|2024-06,
265425,4,3,2017-01|2017-02|2019-01|2020-03,2017-03|2019-01|2020-04,2017-01,2017-03,2020-03,2020-04,1,3,both_yes_different_months,1,-2.0,True,True,0.1666666666666666,2017-01|2017-02|2020-03,2017-03|2020-04
265430,3,1,2019-03|2020-06|2023-06,2023-06,2019-03,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-51.0,True,True,0.3333333333333333,2019-03|2020-06,
265437,2,1,2020-06|2023-06,2023-06,2020-06,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-36.0,True,True,0.5,2020-06,
265451,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
265452,3,1,2018-12|2022-02|2023-06,2023-05,2018-12,2023-05,2023-06,2023-05,0,1,both_yes_different_months,1,-53.0,False,True,0.0,2018-12|2022-02|2023-06,2023-05
265456,0,1,,2021-05,,2021-05,,2021-05,0,0,only_mcr,1,,False,False,0.0,,2021-05
265457,3,1,2019-07|2021-06|2023-12,2020-02,2019-07,2020-02,2023-12,2020-02,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2019-07|2021-06|2023-12,2020-02
265460,4,3,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01|2021-08,2017-01,2017-03,2021-08,2021-08,2,3,both_yes_different_months,1,-2.0,True,True,0.4,2017-01|2017-02,2017-03
265462,1,1,2022-01,2022-10,2022-01,2022-10,2022-01,2022-10,0,0,both_yes_different_months,1,-9.0,False,False,0.0,2022-01,2022-10
265463,2,2,2017-07|2022-04,2017-10|2022-04,2017-07,2017-10,2022-04,2022-04,1,1,both_yes_different_months,1,-3.0,True,True,0.3333333333333333,2017-07,2017-10
265464,0,1,,2015-09,,2015-09,,2015-09,0,0,only_mcr,1,,False,False,0.0,,2015-09
265469,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265471,4,3,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01|2021-08,2017-01,2017-03,2021-08,2021-08,2,3,both_yes_different_months,1,-2.0,True,True,0.4,2017-01|2017-02,2017-03
265474,4,3,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01|2021-08,2017-01,2017-03,2021-08,2021-08,2,3,both_yes_different_months,1,-2.0,True,True,0.4,2017-01|2017-02,2017-03
265476,4,3,2017-04|2020-02|2021-02|2022-12,2017-04|2022-02|2022-12,2017-04,2017-04,2022-12,2022-12,2,2,both_yes_different_months,1,0.0,True,True,0.4,2020-02|2021-02,2022-02
265477,3,0,2018-03|2019-02,,2018-03,,2019-02,,0,0,only_lite,1,,False,False,0.0,2018-03|2019-02,
265481,0,1,,2016-08,,2016-08,,2016-08,0,0,only_mcr,1,,False,False,0.0,,2016-08
265482,0,1,,2016-08,,2016-08,,2016-08,0,0,only_mcr,1,,False,False,0.0,,2016-08
265489,2,1,2018-08|2023-06,2023-05,2018-08,2023-05,2023-06,2023-05,0,1,both_yes_different_months,1,-57.0,False,True,0.0,2018-08|2023-06,2023-05
265491,2,1,2018-12|2023-06,2023-05,2018-12,2023-05,2023-06,2023-05,0,1,both_yes_different_months,1,-53.0,False,True,0.0,2018-12|2023-06,2023-05
265500,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265501,1,0,2023-01,,2023-01,,2023-01,,0,0,only_lite,1,,False,False,0.0,2023-01,
265512,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265516,4,3,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01|2021-08,2017-01,2017-03,2021-08,2021-08,2,3,both_yes_different_months,1,-2.0,True,True,0.4,2017-01|2017-02,2017-03
265518,1,0,2023-08,,2023-08,,2023-08,,0,0,only_lite,1,,False,False,0.0,2023-08,
265521,2,1,2018-12|2023-02,2023-01,2018-12,2023-01,2023-02,2023-01,0,1,both_yes_different_months,1,-49.0,False,True,0.0,2018-12|2023-02,2023-01
265532,0,1,,2016-06,,2016-06,,2016-06,0,0,only_mcr,1,,False,False,0.0,,2016-06
265534,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265535,0,1,,2016-08,,2016-08,,2016-08,0,0,only_mcr,1,,False,False,0.0,,2016-08
265536,3,1,2018-06|2020-06|2021-08,2018-06,2018-06,2018-06,2021-08,2018-06,1,1,both_yes_different_months,1,0.0,True,True,0.3333333333333333,2020-06|2021-08,
265539,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265547,0,1,,2016-11,,2016-11,,2016-11,0,0,only_mcr,1,,False,False,0.0,,2016-11
265548,1,0,2022-12,,2022-12,,2022-12,,0,0,only_lite,1,,False,False,0.0,2022-12,
265549,0,1,,2016-11,,2016-11,,2016-11,0,0,only_mcr,1,,False,False,0.0,,2016-11
265554,3,0,2018-08|2021-12|2024-06,,2018-08,,2024-06,,0,0,only_lite,1,,False,False,0.0,2018-08|2021-12|2024-06,
265557,0,1,,2016-12,,2016-12,,2016-12,0,0,only_mcr,1,,False,False,0.0,,2016-12
265558,1,1,2020-05,2020-08,2020-05,2020-08,2020-05,2020-08,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-05,2020-08
265559,1,0,2020-11,,2020-11,,2020-11,,0,0,only_lite,1,,False,False,0.0,2020-11,
265565,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
265566,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
265573,4,3,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01|2021-08,2017-01,2017-03,2021-08,2021-08,2,3,both_yes_different_months,1,-2.0,True,True,0.4,2017-01|2017-02,2017-03
265577,4,3,2017-01|2017-02|2019-01|2021-08,2017-03|2019-01|2021-08,2017-01,2017-03,2021-08,2021-08,2,3,both_yes_different_months,1,-2.0,True,True,0.4,2017-01|2017-02,2017-03
265578,2,0,2017-09|2020-01,,2017-09,,2020-01,,0,0,only_lite,1,,False,False,0.0,2017-09|2020-01,
265586,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265589,1,0,2024-03,,2024-03,,2024-03,,0,0,only_lite,1,,False,False,0.0,2024-03,
265591,2,1,2023-04|2023-07,2023-07,2023-04,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-3.0,True,True,0.5,2023-04,
265595,1,0,2024-12,,2024-12,,2024-12,,0,0,only_lite,1,,False,False,0.0,2024-12,
265597,4,3,2017-04|2020-02|2021-02|2022-12,2017-04|2021-02|2022-12,2017-04,2017-04,2022-12,2022-12,3,3,both_yes_different_months,1,0.0,True,True,0.75,2020-02,
265598,1,0,2023-11,,2023-11,,2023-11,,0,0,only_lite,1,,False,False,0.0,2023-11,
265607,1,0,2024-07,,2024-07,,2024-07,,0,0,only_lite,1,,False,False,0.0,2024-07,
265629,2,1,2021-08|2022-12,2023-01,2021-08,2023-01,2022-12,2023-01,0,1,both_yes_different_months,1,-17.0,False,True,0.0,2021-08|2022-12,2023-01
265632,1,1,2017-05,2017-08,2017-05,2017-08,2017-05,2017-08,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2017-05,2017-08
265633,4,2,2017-04|2020-02|2021-02|2022-12,2017-04|2022-12,2017-04,2017-04,2022-12,2022-12,2,2,both_yes_different_months,1,0.0,True,True,0.5,2020-02|2021-02,
265638,0,1,,2023-08,,2023-08,,2023-08,0,0,only_mcr,1,,False,False,0.0,,2023-08
265644,2,1,2022-12|2024-03,2022-12,2022-12,2022-12,2024-03,2022-12,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-03,
265645,2,1,2022-01|2024-01,2021-12,2022-01,2021-12,2024-01,2021-12,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-01|2024-01,2021-12
265647,2,1,2022-01|2024-01,2021-12,2022-01,2021-12,2024-01,2021-12,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-01|2024-01,2021-12
265649,1,0,2023-12,,2023-12,,2023-12,,0,0,only_lite,1,,False,False,0.0,2023-12,
265657,1,0,2019-06,,2019-06,,2019-06,,0,0,only_lite,1,,False,False,0.0,2019-06,
265664,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
265668,1,0,2024-10,,2024-10,,2024-10,,0,0,only_lite,1,,False,False,0.0,2024-10,
265672,1,0,2024-07,,2024-07,,2024-07,,0,0,only_lite,1,,False,False,0.0,2024-07,
265676,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
265677,0,1,,2023-04,,2023-04,,2023-04,0,0,only_mcr,1,,False,False,0.0,,2023-04
265678,1,0,2021-03,,2021-03,,2021-03,,0,0,only_lite,1,,False,False,0.0,2021-03,
265693,4,3,2017-04|2020-02|2021-02|2022-12,2017-04|2022-02|2022-12,2017-04,2017-04,2022-12,2022-12,2,2,both_yes_different_months,1,0.0,True,True,0.4,2020-02|2021-02,2022-02
265697,0,1,,2017-04,,2017-04,,2017-04,0,0,only_mcr,1,,False,False,0.0,,2017-04
265699,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265700,2,1,2022-01|2024-01,2021-12,2022-01,2021-12,2024-01,2021-12,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-01|2024-01,2021-12
265701,1,1,2019-11,2020-02,2019-11,2020-02,2019-11,2020-02,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2019-11,2020-02
265703,1,0,2024-07,,2024-07,,2024-07,,0,0,only_lite,1,,False,False,0.0,2024-07,
265714,0,1,,2016-09,,2016-09,,2016-09,0,0,only_mcr,1,,False,False,0.0,,2016-09
265717,1,0,2024-05,,2024-05,,2024-05,,0,0,only_lite,1,,False,False,0.0,2024-05,
265719,4,1,2019-03|2020-06|2023-06,2023-06,2019-03,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-51.0,True,True,0.3333333333333333,2019-03|2020-06,
265720,2,2,2020-02|2022-10,2020-05|2022-10,2020-02,2020-05,2022-10,2022-10,1,1,both_yes_different_months,1,-3.0,True,True,0.3333333333333333,2020-02,2020-05
265721,0,1,,2016-06,,2016-06,,2016-06,0,0,only_mcr,1,,False,False,0.0,,2016-06
265727,4,3,2017-04|2020-02|2021-02|2022-12,2017-04|2021-12|2022-12,2017-04,2017-04,2022-12,2022-12,2,2,both_yes_different_months,1,0.0,True,True,0.4,2020-02|2021-02,2021-12
265728,0,1,,2016-01,,2016-01,,2016-01,0,0,only_mcr,1,,False,False,0.0,,2016-01
265735,1,1,2020-01,2020-02,2020-01,2020-02,2020-01,2020-02,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2020-01,2020-02
265736,1,2,2022-10,2020-05|2022-09,2022-10,2020-05,2022-10,2022-09,0,1,both_yes_different_months,1,29.0,False,True,0.0,2022-10,2020-05|2022-09
265738,2,1,2020-01|2023-07,2023-07,2020-01,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-42.0,True,True,0.5,2020-01,
265739,2,1,2020-01|2023-07,2023-07,2020-01,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-42.0,True,True,0.5,2020-01,
265740,2,0,2018-12|2021-12,,2018-12,,2021-12,,0,0,only_lite,1,,False,False,0.0,2018-12|2021-12,
265747,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
265754,4,2,2021-11|2022-04|2022-07|2023-06,2022-10|2023-06,2021-11,2022-10,2023-06,2023-06,1,1,both_yes_different_months,1,-11.0,True,True,0.2,2021-11|2022-04|2022-07,2022-10
265757,2,0,2019-05|2022-12,,2019-05,,2022-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2022-12,
265758,4,3,2017-04|2020-02|2021-02|2022-12,2017-04|2021-03|2022-12,2017-04,2017-04,2022-12,2022-12,2,3,both_yes_different_months,1,0.0,True,True,0.4,2020-02|2021-02,2021-03
265759,1,1,2020-03,2020-11,2020-03,2020-11,2020-03,2020-11,0,0,both_yes_different_months,1,-8.0,False,False,0.0,2020-03,2020-11
265762,3,2,2018-12|2020-01|2023-07,2018-11|2023-07,2018-12,2018-11,2023-07,2023-07,1,2,both_yes_different_months,1,1.0,True,True,0.25,2018-12|2020-01,2018-11
265765,2,1,2022-10|2022-12,2023-03,2022-10,2023-03,2022-12,2023-03,0,0,both_yes_different_months,1,-5.0,False,False,0.0,2022-10|2022-12,2023-03
265766,2,0,2022-07|2024-07,,2022-07,,2024-07,,0,0,only_lite,1,,False,False,0.0,2022-07|2024-07,
265775,3,0,2018-05|2021-12|2024-06,,2018-05,,2024-06,,0,0,only_lite,1,,False,False,0.0,2018-05|2021-12|2024-06,
265776,0,1,,2016-03,,2016-03,,2016-03,0,0,only_mcr,1,,False,False,0.0,,2016-03
265778,2,1,2020-01|2023-07,2023-07,2020-01,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-42.0,True,True,0.5,2020-01,
265786,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265787,3,2,2018-12|2020-01|2023-07,2018-11|2023-07,2018-12,2018-11,2023-07,2023-07,1,2,both_yes_different_months,1,1.0,True,True,0.25,2018-12|2020-01,2018-11
265794,1,1,2022-10,2022-09,2022-10,2022-09,2022-10,2022-09,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-10,2022-09
265798,1,1,2019-11,2019-10,2019-11,2019-10,2019-11,2019-10,0,1,both_yes_different_months,1,1.0,False,True,0.0,2019-11,2019-10
265803,2,1,2020-01|2021-08,2021-08,2020-01,2021-08,2021-08,2021-08,1,1,both_yes_different_months,1,-19.0,True,True,0.5,2020-01,
265804,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
265814,1,0,2017-05,,2017-05,,2017-05,,0,0,only_lite,1,,False,False,0.0,2017-05,
265817,3,1,2018-04|2018-08|2019-04,2019-03,2018-04,2019-03,2019-04,2019-03,0,1,both_yes_different_months,1,-11.0,False,True,0.0,2018-04|2018-08|2019-04,2019-03
265819,1,0,2021-11,,2021-11,,2021-11,,0,0,only_lite,1,,False,False,0.0,2021-11,
265821,1,0,2022-06,,2022-06,,2022-06,,0,0,only_lite,1,,False,False,0.0,2022-06,
265827,4,2,2021-11|2022-04|2022-07|2023-06,2022-10|2023-06,2021-11,2022-10,2023-06,2023-06,1,1,both_yes_different_months,1,-11.0,True,True,0.2,2021-11|2022-04|2022-07,2022-10
265830,3,1,2017-04|2017-07|2018-05,2017-05,2017-04,2017-05,2018-05,2017-05,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2017-04|2017-07|2018-05,2017-05
265831,0,1,,2015-10,,2015-10,,2015-10,0,0,only_mcr,1,,False,False,0.0,,2015-10
265832,0,1,,2016-12,,2016-12,,2016-12,0,0,only_mcr,1,,False,False,0.0,,2016-12
265834,1,1,2021-01,2016-03,2021-01,2016-03,2021-01,2016-03,0,0,both_yes_different_months,1,58.0,False,False,0.0,2021-01,2016-03
265836,1,1,2022-12,2023-11,2022-12,2023-11,2022-12,2023-11,0,0,both_yes_different_months,1,-11.0,False,False,0.0,2022-12,2023-11
265837,1,1,2022-10,2022-09,2022-10,2022-09,2022-10,2022-09,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-10,2022-09
265838,3,0,2023-03|2023-06|2024-04,,2023-03,,2024-04,,0,0,only_lite,1,,False,False,0.0,2023-03|2023-06|2024-04,
265839,1,1,2018-10,2016-05,2018-10,2016-05,2018-10,2016-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2018-10,2016-05
265844,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265850,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265852,4,2,2021-11|2022-04|2022-07|2023-06,2022-10|2023-06,2021-11,2022-10,2023-06,2023-06,1,1,both_yes_different_months,1,-11.0,True,True,0.2,2021-11|2022-04|2022-07,2022-10
265853,0,1,,2015-12,,2015-12,,2015-12,0,0,only_mcr,1,,False,False,0.0,,2015-12
265854,1,0,2024-06,,2024-06,,2024-06,,0,0,only_lite,1,,False,False,0.0,2024-06,
265855,2,0,2019-01|2021-10,,2019-01,,2021-10,,0,0,only_lite,1,,False,False,0.0,2019-01|2021-10,
265856,1,0,2024-06,,2024-06,,2024-06,,0,0,only_lite,1,,False,False,0.0,2024-06,
265857,2,2,2020-02|2023-06,2016-03|2023-06,2020-02,2016-03,2023-06,2023-06,1,1,both_yes_different_months,1,47.0,True,True,0.3333333333333333,2020-02,2016-03
265859,0,1,,2016-08,,2016-08,,2016-08,0,0,only_mcr,1,,False,False,0.0,,2016-08
265860,2,0,2018-01|2021-07,,2018-01,,2021-07,,0,0,only_lite,1,,False,False,0.0,2018-01|2021-07,
265861,1,0,2022-06,,2022-06,,2022-06,,0,0,only_lite,1,,False,False,0.0,2022-06,
265864,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
265867,2,0,2020-12|2021-06,,2020-12,,2021-06,,0,0,only_lite,1,,False,False,0.0,2020-12|2021-06,
265868,2,0,2023-06|2024-04,,2023-06,,2024-04,,0,0,only_lite,1,,False,False,0.0,2023-06|2024-04,
265870,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
265871,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
265872,1,0,2018-12,,2018-12,,2018-12,,0,0,only_lite,1,,False,False,0.0,2018-12,
265873,2,0,2022-01|2024-06,,2022-01,,2024-06,,0,0,only_lite,1,,False,False,0.0,2022-01|2024-06,
265874,1,0,2022-08,,2022-08,,2022-08,,0,0,only_lite,1,,False,False,0.0,2022-08,
265879,0,1,,2019-12,,2019-12,,2019-12,0,0,only_mcr,1,,False,False,0.0,,2019-12
