cms_certification_number,num_chows,cnt_bucket0,cnt_bucket1,cnt_bucket2,cnt_bucket3,cnt_bucket4,cnt_bucket5,cnt_bucket6_inconcl,first_seen_month,entered_after_start,present_at_start,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9,chow_date_10,chow_magnitude_10,chow_method_10,chow_inconcl_10,chow_date_11,chow_magnitude_11,chow_method_11,chow_inconcl_11,chow_date_12,chow_magnitude_12,chow_method_12,chow_inconcl_12
265881,3,0,3,0,0,0,0,0,2017-07-11,True,False,2017-07-17,100.0,1.0,False,2018-07-27,100.0,1.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265882,1,0,1,0,0,0,0,0,2017-08-27,True,False,2024-03-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265885,1,0,1,0,0,0,0,0,2023-02-01,True,False,2024-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275020,3,0,3,0,0,0,0,0,1986-12-30,False,True,2017-02-28,100.0,1.0,False,2018-02-01,100.0,1.0,False,2023-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275021,2,0,2,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,1.0,False,2023-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275025,2,0,2,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,0.0,False,2023-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275026,3,0,3,0,0,0,0,0,2007-04-20,False,True,2019-04-01,100.0,1.0,False,2019-05-19,100.0,1.0,False,2020-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275027,1,0,1,0,0,0,0,0,1971-03-02,False,True,2017-02-28,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275029,3,0,3,0,0,0,0,0,1990-03-06,False,True,2017-02-28,100.0,0.0,False,2018-02-01,100.0,0.0,False,2023-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275030,1,0,1,0,0,0,0,0,1998-03-12,False,True,2017-12-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275035,2,0,2,0,0,0,0,0,1997-03-31,False,True,2019-11-30,100.0,1.0,False,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275039,1,0,1,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275040,1,0,1,0,0,0,0,0,2004-08-01,False,True,2017-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275043,1,0,1,0,0,0,0,0,1986-12-30,False,True,2017-02-28,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275044,2,0,2,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,1.0,False,2021-01-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275047,2,0,2,0,0,0,0,0,1997-02-25,False,True,2022-02-28,100.0,1.0,False,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275049,1,0,1,0,0,0,0,0,1997-02-25,False,True,2023-08-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275053,1,0,1,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275056,1,0,1,0,0,0,0,0,2011-05-11,False,True,2020-07-07,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275060,2,0,2,0,0,0,0,0,2008-05-01,False,True,2017-09-28,100.0,0.0,False,2018-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275061,1,0,1,0,0,0,0,0,2015-10-19,False,True,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275064,1,0,1,0,0,0,0,0,2014-09-17,False,True,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275069,1,0,1,0,0,0,0,0,1997-02-25,False,True,2023-08-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275080,1,0,1,0,0,0,0,0,2012-06-01,False,True,2020-07-07,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275081,1,0,1,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275084,1,0,1,0,0,0,0,0,1978-01-01,False,True,2022-10-21,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275090,1,0,1,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275094,1,0,1,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275101,1,0,1,0,0,0,0,0,2009-11-13,False,True,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275103,3,0,3,0,0,0,0,0,2005-12-09,False,True,2018-05-01,100.0,1.0,False,2018-09-01,100.0,0.0,False,2019-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275104,1,0,1,0,0,0,0,0,2012-12-01,False,True,2023-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275111,1,0,1,0,0,0,0,0,1997-03-31,False,True,2023-08-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275112,1,0,1,0,0,0,0,0,2004-03-01,False,True,2024-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275114,1,0,1,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275115,1,0,1,0,0,0,0,0,2012-07-16,False,True,2018-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275120,2,0,2,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,1.0,False,2023-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275121,1,0,1,0,0,0,0,0,1996-06-28,False,True,2018-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275123,2,0,2,0,0,0,0,0,2012-12-01,False,True,2018-08-01,100.0,0.0,False,2023-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275124,1,0,1,0,0,0,0,0,2011-03-04,False,True,2017-12-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275126,1,0,1,0,0,0,0,0,1987-09-04,False,True,2017-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275132,2,0,2,0,0,0,0,0,2005-12-09,False,True,2018-09-01,100.0,1.0,False,2019-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275134,2,0,2,0,0,0,0,0,2007-04-20,False,True,2019-05-19,100.0,1.0,False,2020-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275135,1,0,1,0,0,0,0,0,2015-04-20,False,True,2021-07-26,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275140,1,0,1,0,0,0,0,0,2017-07-01,True,False,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275148,1,0,0,0,1,0,0,0,2004-10-01,False,True,2018-06-30,75.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285036,1,0,1,0,0,0,0,0,2015-01-01,False,True,2018-10-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285049,2,0,2,0,0,0,0,0,2008-03-31,False,True,2020-06-24,100.0,0.0,False,2022-04-29,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285054,2,0,2,0,0,0,0,0,2016-08-01,False,True,2021-01-01,100.0,1.0,False,2024-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285058,2,0,2,0,0,0,0,0,1997-04-01,False,True,2018-07-20,100.0,1.0,False,2023-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285072,1,0,1,0,0,0,0,0,1985-12-01,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285076,3,0,3,0,0,0,0,0,1995-07-03,False,True,2021-05-01,100.0,0.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285082,1,0,1,0,0,0,0,0,1974-04-01,False,True,2018-11-15,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285088,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-08-01,100.0,0.0,False,2023-05-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285091,1,0,1,0,0,0,0,0,2012-07-16,False,True,2018-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285092,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-10-03,100.0,0.0,False,2023-11-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285093,4,0,4,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-05-01,100.0,0.0,False,2019-10-03,100.0,1.0,False,2023-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285094,5,0,4,0,1,0,0,0,2008-02-17,False,True,2017-03-06,75.0,1.0,False,2020-01-01,100.0,1.0,False,2020-11-01,100.0,0.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285095,4,0,4,0,0,0,0,0,2005-12-02,False,True,2019-03-20,100.0,0.0,False,2020-04-05,100.0,0.0,False,2022-07-01,100.0,0.0,False,2025-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285096,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-08-01,100.0,0.0,False,2023-05-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285097,3,0,3,0,0,0,0,0,1986-06-30,False,True,2019-03-20,100.0,0.0,False,2019-05-01,100.0,0.0,False,2023-11-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285098,1,0,1,0,0,0,0,0,1990-07-01,False,True,2021-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285104,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-03-30,100.0,0.0,False,2023-05-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285105,1,0,1,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285106,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-10-03,100.0,1.0,False,2023-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285108,2,0,2,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285109,3,0,1,0,1,1,0,0,2016-10-01,False,True,2019-03-21,100.0,0.0,False,2019-09-01,70.0,0.0,False,2023-05-15,60.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285112,1,0,0,0,0,0,1,0,1991-12-01,False,True,2019-01-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285114,1,0,1,0,0,0,0,0,2012-07-16,False,True,2018-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285115,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-08-01,100.0,0.0,False,2023-05-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285116,2,0,2,0,0,0,0,0,2016-10-18,False,True,2017-08-01,100.0,0.0,False,2021-07-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285117,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-07-01,100.0,0.0,False,2019-08-01,100.0,0.0,False,2023-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285118,3,0,3,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-08-01,100.0,0.0,False,2023-05-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285124,2,0,2,0,0,0,0,0,2016-10-01,False,True,2019-03-20,100.0,0.0,False,2019-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285127,1,0,1,0,0,0,0,0,1985-06-05,False,True,2024-12-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285132,3,0,2,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285133,1,0,1,0,0,0,0,0,1992-12-31,False,True,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285134,1,0,1,0,0,0,0,0,1990-02-05,False,True,2017-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285137,1,0,1,0,0,0,0,0,1995-08-23,False,True,2017-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285138,1,0,1,0,0,0,0,0,1994-02-01,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285140,5,0,4,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,1.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285141,5,0,4,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,1.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285143,5,0,4,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,0.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285144,5,0,4,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,1.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285146,5,0,5,0,0,0,0,0,2000-07-01,False,True,2017-03-06,100.0,1.0,False,2017-12-31,92.0,0.0,False,2019-09-17,100.0,1.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285147,5,0,4,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,0.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285150,1,0,1,0,0,0,0,0,2012-07-16,False,True,2018-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285152,3,0,2,0,0,0,1,0,2000-07-01,False,True,2017-03-06,100.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285156,1,0,1,0,0,0,0,0,1994-11-01,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285157,1,0,1,0,0,0,0,0,2012-01-26,False,True,2021-06-10,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285159,1,0,1,0,0,0,0,0,2012-07-16,False,True,2018-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285161,4,0,3,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2019-05-17,100.0,1.0,False,2019-09-17,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285166,1,0,1,0,0,0,0,0,2012-01-26,False,True,2021-06-10,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285177,1,0,0,0,0,0,1,0,2000-01-01,False,True,2019-01-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285178,1,0,1,0,0,0,0,0,1978-11-01,False,True,2022-03-25,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285185,1,0,1,0,0,0,0,0,1996-05-01,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285189,1,0,0,0,0,0,1,0,1996-06-01,False,True,2019-01-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285192,1,0,0,0,0,0,1,0,1996-06-01,False,True,2019-01-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285193,1,0,0,0,0,0,1,0,1996-08-01,False,True,2019-01-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285203,1,0,1,0,0,0,0,0,1996-10-01,False,True,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285207,2,0,2,0,0,0,0,0,1972-02-01,False,True,2020-10-01,100.0,0.0,False,2023-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285218,3,0,2,0,1,0,0,0,2010-06-22,False,True,2017-04-01,78.8732,0.0,False,2021-01-01,100.0,1.0,False,2024-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285221,6,0,4,0,0,1,1,0,2000-07-01,False,True,2017-03-06,100.0,0.0,False,2017-12-31,64.0,0.0,False,2018-12-31,56.0,0.0,False,2019-09-17,100.0,1.0,False,2023-08-01,100.0,1.0,False,2023-08-02,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,
285224,1,0,1,0,0,0,0,0,2013-07-01,False,True,2018-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285229,1,0,1,0,0,0,0,0,2009-10-01,False,True,2017-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285237,2,0,2,0,0,0,0,0,1999-05-01,False,True,2018-07-01,100.0,0.0,False,2020-07-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285239,2,0,2,0,0,0,0,0,2013-05-01,False,True,2020-06-24,100.0,0.0,False,2022-04-29,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285272,2,0,2,0,0,0,0,0,2015-03-10,False,True,2022-05-02,100.0,1.0,False,2022-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285273,1,0,1,0,0,0,0,0,2010-01-13,False,True,2019-08-20,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285274,2,0,2,0,0,0,0,0,2003-05-14,False,True,2019-04-01,100.0,0.0,False,2021-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285275,2,0,2,0,0,0,0,0,2010-01-01,False,True,2020-06-24,100.0,0.0,False,2022-04-29,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285285,1,0,0,0,0,0,1,0,1991-05-01,False,True,2019-01-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285293,2,0,2,0,0,0,0,0,2004-06-29,False,True,2017-09-14,100.0,0.0,False,2022-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285294,1,0,1,0,0,0,0,0,2015-07-01,False,True,2020-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285307,1,0,1,0,0,0,0,0,2022-12-22,True,False,2024-10-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295008,1,0,1,0,0,0,0,0,1973-09-01,False,True,2020-12-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295029,2,0,2,0,0,0,0,0,2001-11-08,False,True,2017-02-01,100.0,1.0,False,2021-08-06,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295037,2,0,2,0,0,0,0,0,2013-12-01,False,True,2019-04-01,100.0,1.0,False,2022-05-09,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295040,3,0,3,0,0,0,0,0,2006-04-22,False,True,2019-04-01,100.0,1.0,False,2020-06-01,100.0,1.0,False,2024-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295043,2,0,2,0,0,0,0,0,2007-12-21,False,True,2018-08-10,100.0,1.0,False,2022-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295044,1,0,1,0,0,0,0,0,2003-08-30,False,True,2023-10-20,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295067,1,0,1,0,0,0,0,0,2001-11-08,False,True,2023-08-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295070,1,0,1,0,0,0,0,0,2006-11-01,False,True,2019-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295071,1,0,1,0,0,0,0,0,1997-03-05,False,True,2023-09-07,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295075,1,0,1,0,0,0,0,0,2001-11-08,False,True,2023-08-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295077,1,0,1,0,0,0,0,0,2013-06-27,False,True,2018-10-23,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295079,1,0,1,0,0,0,0,0,2002-12-01,False,True,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295080,2,0,1,0,0,0,1,0,2010-11-01,False,True,2022-06-01,100.0,0.0,False,2024-09-04,52.7638,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295082,1,0,1,0,0,0,0,0,2003-05-28,False,True,2023-08-31,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295083,5,0,5,0,0,0,0,0,2004-06-13,False,True,2018-08-01,100.0,1.0,False,2019-04-01,100.0,1.0,False,2020-02-01,100.0,1.0,False,2020-03-02,100.0,1.0,False,2024-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295084,1,0,1,0,0,0,0,0,2000-11-22,False,True,2019-03-08,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295087,3,0,3,0,0,0,0,0,1998-02-26,False,True,2018-07-02,100.0,0.0,False,2019-02-26,100.0,1.0,False,2021-12-23,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
